Today's Date:	20 May 2019	Date of Test:	17 May 2019, 09:09:25 AM
Filename:	AA	Tester Channel:	2
Procedure:	BB	Description:	AA
Comment:	AA Stored @ 25°C Test @ 25° Initial test
Rec	Cycle	Step	Test Time (sec)	Step Time (sec)	Capacity	Energy	Current	Voltage	MD	ES	DPT Time	ACImp/Ohms	DCIR/Ohms	Aux #1	 Units	VAR2	VAR5	VAR8	VAR11	VAR14	
1,595	13	4	15,846.5446	4,063.7872	1.97527	7.360901	1.749905	3.97879	C	1	05/17/2019 1:33:26 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,596	13	4	15,856.545	4,073.7876	1.980131	7.380246	1.749905	3.980011	C	1	05/17/2019 1:33:36 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,597	13	4	15,866.5454	4,083.788	1.984992	7.399597	1.749981	3.981537	C	1	05/17/2019 1:33:46 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,598	13	4	15,876.5458	4,093.7884	1.989853	7.418955	1.749905	3.982757	C	1	05/17/2019 1:33:56 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,599	13	4	15,886.5462	4,103.7888	1.994714	7.43832	1.750057	3.984131	C	1	05/17/2019 1:34:06 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,600	13	4	15,896.5466	4,113.7892	1.999575	7.45769	1.749981	3.985199	C	1	05/17/2019 1:34:16 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,601	13	4	15,906.547	4,123.7896	2.004437	7.477067	1.749828	3.986725	C	1	05/17/2019 1:34:26 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,602	13	4	15,916.5474	4,133.79	2.009298	7.496451	1.750057	3.988098	C	1	05/17/2019 1:34:36 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,603	13	4	15,926.5478	4,143.7904	2.014159	7.515841	1.750057	3.989471	C	1	05/17/2019 1:34:46 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,604	13	4	15,936.5482	4,153.7908	2.01902	7.535237	1.749905	3.990692	C	1	05/17/2019 1:34:56 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,605	13	4	15,946.5486	4,163.7912	2.023881	7.55464	1.750057	3.99176	C	1	05/17/2019 1:35:06 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,606	13	4	15,956.549	4,173.7916	2.028743	7.57405	1.750057	3.993286	C	1	05/17/2019 1:35:16 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,607	13	4	15,966.5494	4,183.792	2.033604	7.593466	1.749981	3.994659	C	1	05/17/2019 1:35:26 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,608	13	4	15,976.5498	4,193.7924	2.038465	7.612888	1.750057	3.99588	C	1	05/17/2019 1:35:36 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,609	13	4	15,986.5502	4,203.7928	2.043326	7.632316	1.749828	3.997253	C	1	05/17/2019 1:35:46 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,610	13	4	15,996.5506	4,213.7932	2.048187	7.651751	1.749905	3.998779	C	1	05/17/2019 1:35:56 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,611	13	4	16,006.551	4,223.7936	2.053048	7.671193	1.749905	4	C	1	05/17/2019 1:36:06 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,612	13	4	16,016.5514	4,233.794	2.05791	7.690641	1.749981	4.001221	C	1	05/17/2019 1:36:16 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,613	13	4	16,026.5518	4,243.7944	2.062771	7.710095	1.749828	4.002441	C	1	05/17/2019 1:36:26 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,614	13	4	16,036.5522	4,253.7948	2.067632	7.729556	1.749981	4.003967	C	1	05/17/2019 1:36:36 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,615	13	4	16,046.5526	4,263.7952	2.072493	7.749023	1.749981	4.005188	C	1	05/17/2019 1:36:46 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,616	13	4	16,056.553	4,273.7956	2.077354	7.768496	1.749828	4.006561	C	1	05/17/2019 1:36:56 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,617	13	4	16,066.5534	4,283.796	2.082215	7.787976	1.749981	4.007782	C	1	05/17/2019 1:37:06 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,618	13	4	16,076.5538	4,293.7964	2.087077	7.807462	1.749981	4.009308	C	1	05/17/2019 1:37:16 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,619	13	4	16,086.5542	4,303.7968	2.091938	7.826955	1.749981	4.010529	C	1	05/17/2019 1:37:26 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,620	13	4	16,096.5546	4,313.7972	2.096799	7.846455	1.749905	4.011902	C	1	05/17/2019 1:37:36 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,621	13	4	16,106.555	4,323.7976	2.10166	7.86596	1.749828	4.013123	C	1	05/17/2019 1:37:46 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,622	13	4	16,116.5554	4,333.798	2.106521	7.885471	1.749981	4.014343	C	1	05/17/2019 1:37:56 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,623	13	4	16,126.5558	4,343.7984	2.111382	7.90499	1.750134	4.015564	C	1	05/17/2019 1:38:06 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,624	13	4	16,136.5562	4,353.7988	2.116244	7.924514	1.749981	4.01709	C	1	05/17/2019 1:38:16 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,625	13	4	16,146.5566	4,363.7992	2.121105	7.944045	1.749828	4.018463	C	1	05/17/2019 1:38:26 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,626	13	4	16,156.557	4,373.7996	2.125966	7.963582	1.749905	4.019532	C	1	05/17/2019 1:38:36 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,627	13	4	16,166.5574	4,383.8	2.130827	7.983126	1.750057	4.02121	C	1	05/17/2019 1:38:46 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,628	13	4	16,176.5578	4,393.8004	2.135688	8.002677	1.750057	4.022278	C	1	05/17/2019 1:38:56 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,629	13	4	16,186.5582	4,403.8008	2.14055	8.022233	1.749981	4.023499	C	1	05/17/2019 1:39:06 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,630	13	4	16,196.5586	4,413.8012	2.145411	8.041796	1.750134	4.025025	C	1	05/17/2019 1:39:16 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,631	13	4	16,206.559	4,423.8016	2.150272	8.061365	1.749752	4.026246	C	1	05/17/2019 1:39:26 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,632	13	4	16,216.5594	4,433.802	2.155133	8.080941	1.749828	4.027619	C	1	05/17/2019 1:39:36 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,633	13	4	16,226.5598	4,443.8024	2.159994	8.100524	1.749981	4.02884	C	1	05/17/2019 1:39:46 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,634	13	4	16,236.5602	4,453.8028	2.164855	8.120112	1.750057	4.030213	C	1	05/17/2019 1:39:56 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,635	13	4	16,246.5606	4,463.8032	2.169717	8.139708	1.750057	4.031739	C	1	05/17/2019 1:40:06 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,636	13	4	16,256.561	4,473.8036	2.174578	8.15931	1.749981	4.033112	C	1	05/17/2019 1:40:16 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,637	13	4	16,266.5614	4,483.804	2.179439	8.178918	1.749752	4.034333	C	1	05/17/2019 1:40:26 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,638	13	4	16,276.5618	4,493.8044	2.1843	8.198533	1.749905	4.035554	C	1	05/17/2019 1:40:36 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,639	13	4	16,286.5622	4,503.8048	2.189161	8.218155	1.750057	4.037232	C	1	05/17/2019 1:40:46 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,640	13	4	16,296.5626	4,513.8052	2.194022	8.237783	1.749981	4.038453	C	1	05/17/2019 1:40:56 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,641	13	4	16,306.563	4,523.8056	2.198884	8.257419	1.749905	4.039673	C	1	05/17/2019 1:41:06 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,642	13	4	16,316.5634	4,533.806	2.203745	8.27706	1.750057	4.041199	C	1	05/17/2019 1:41:16 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,643	13	4	16,326.5638	4,543.8064	2.208606	8.296708	1.749981	4.042725	C	1	05/17/2019 1:41:26 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,644	13	4	16,336.5642	4,553.8068	2.213467	8.316364	1.749828	4.043793	C	1	05/17/2019 1:41:36 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,645	13	4	16,346.5646	4,563.8072	2.218328	8.336026	1.749828	4.045167	C	1	05/17/2019 1:41:46 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,646	13	4	16,356.565	4,573.8076	2.223189	8.355695	1.749905	4.04654	C	1	05/17/2019 1:41:56 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,647	13	4	16,366.5654	4,583.808	2.228051	8.37537	1.749981	4.047913	C	1	05/17/2019 1:42:06 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,648	13	4	16,376.5658	4,593.8084	2.232912	8.395053	1.750057	4.049592	C	1	05/17/2019 1:42:16 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,649	13	4	16,386.5662	4,603.8088	2.237773	8.414742	1.749905	4.050965	C	1	05/17/2019 1:42:26 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,650	13	4	16,396.5666	4,613.8092	2.242634	8.434438	1.749828	4.052338	C	1	05/17/2019 1:42:36 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,651	13	4	16,406.567	4,623.8096	2.247495	8.454141	1.749905	4.05417	C	1	05/17/2019 1:42:46 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,652	13	4	16,416.5674	4,633.81	2.252356	8.473852	1.749752	4.05539	C	1	05/17/2019 1:42:56 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,653	13	4	16,426.5678	4,643.8104	2.257218	8.493569	1.749828	4.056764	C	1	05/17/2019 1:43:06 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,654	13	4	16,436.5682	4,653.8108	2.262079	8.513293	1.749752	4.058137	C	1	05/17/2019 1:43:16 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,655	13	4	16,446.5686	4,663.8112	2.26694	8.533025	1.750057	4.059815	C	1	05/17/2019 1:43:26 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,656	13	4	16,456.569	4,673.8116	2.271801	8.552764	1.749981	4.061189	C	1	05/17/2019 1:43:36 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,657	13	4	16,466.5694	4,683.812	2.276662	8.57251	1.749905	4.062562	C	1	05/17/2019 1:43:46 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,658	13	4	16,476.5698	4,693.8124	2.281524	8.592263	1.749981	4.064088	C	1	05/17/2019 1:43:56 PM	0.00000	0.00000	25.48246	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,659	13	4	16,486.5702	4,703.8128	2.286385	8.612023	1.750057	4.065614	C	1	05/17/2019 1:44:06 PM	0.00000	0.00000	25.48246	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,660	13	4	16,496.5706	4,713.8132	2.291246	8.631791	1.750057	4.06714	C	1	05/17/2019 1:44:16 PM	0.00000	0.00000	25.48246	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,661	13	4	16,506.571	4,723.8136	2.296107	8.651566	1.749828	4.068818	C	1	05/17/2019 1:44:26 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,662	13	4	16,516.5714	4,733.814	2.300968	8.671348	1.749981	4.070039	C	1	05/17/2019 1:44:36 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,663	13	4	16,526.5718	4,743.8144	2.305829	8.691139	1.749752	4.071717	C	1	05/17/2019 1:44:46 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,664	13	4	16,536.5722	4,753.8148	2.310691	8.710936	1.749981	4.073091	C	1	05/17/2019 1:44:56 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,665	13	4	16,546.5726	4,763.8152	2.315552	8.730741	1.749828	4.074922	C	1	05/17/2019 1:45:06 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,666	13	4	16,556.573	4,773.8156	2.320413	8.750554	1.750057	4.0766	C	1	05/17/2019 1:45:15 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,667	13	4	16,566.5734	4,783.816	2.325274	8.770374	1.749981	4.077974	C	1	05/17/2019 1:45:25 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,668	13	4	16,576.5738	4,793.8164	2.330135	8.790203	1.750057	4.079652	C	1	05/17/2019 1:45:35 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,669	13	4	16,586.5742	4,803.8168	2.334996	8.810038	1.750057	4.081025	C	1	05/17/2019 1:45:45 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,670	13	4	16,596.5746	4,813.8172	2.339858	8.829882	1.749981	4.082704	C	1	05/17/2019 1:45:55 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,671	13	4	16,606.575	4,823.8176	2.344719	8.849733	1.750057	4.084382	C	1	05/17/2019 1:46:05 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,672	13	4	16,616.5754	4,833.818	2.34958	8.869593	1.749981	4.085908	C	1	05/17/2019 1:46:15 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,673	13	4	16,626.5758	4,843.8184	2.354441	8.88946	1.750057	4.087892	C	1	05/17/2019 1:46:25 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,674	13	4	16,636.5762	4,853.8188	2.359302	8.909336	1.749905	4.08957	C	1	05/17/2019 1:46:35 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,675	13	4	16,646.5766	4,863.8192	2.364163	8.929219	1.749981	4.090791	C	1	05/17/2019 1:46:45 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,676	13	4	16,656.577	4,873.8196	2.369025	8.949111	1.750057	4.092775	C	1	05/17/2019 1:46:55 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,677	13	4	16,666.5774	4,883.82	2.373886	8.96901	1.749981	4.094453	C	1	05/17/2019 1:47:05 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,678	13	4	16,676.5778	4,893.8204	2.378747	8.988918	1.749981	4.095979	C	1	05/17/2019 1:47:15 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,679	13	4	16,686.5782	4,903.8208	2.383608	9.008834	1.750057	4.097505	C	1	05/17/2019 1:47:25 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,680	13	4	16,696.5786	4,913.8212	2.388469	9.028758	1.749752	4.099489	C	1	05/17/2019 1:47:35 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,681	13	4	16,706.579	4,923.8216	2.393331	9.04869	1.750134	4.101015	C	1	05/17/2019 1:47:46 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,682	13	4	16,716.5794	4,933.822	2.398192	9.06863	1.750134	4.102693	C	1	05/17/2019 1:47:55 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,683	13	4	16,726.5798	4,943.8224	2.403053	9.088579	1.750057	4.104372	C	1	05/17/2019 1:48:05 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,684	13	4	16,736.5802	4,953.8228	2.407914	9.108536	1.750057	4.10605	C	1	05/17/2019 1:48:15 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,685	13	4	16,746.5806	4,963.8232	2.412775	9.128501	1.749828	4.107881	C	1	05/17/2019 1:48:25 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,686	13	4	16,756.581	4,973.8236	2.417636	9.148475	1.749905	4.109712	C	1	05/17/2019 1:48:35 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,687	13	4	16,766.5814	4,983.824	2.422498	9.168457	1.749905	4.111391	C	1	05/17/2019 1:48:45 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,688	13	4	16,776.5818	4,993.8244	2.427359	9.188447	1.749981	4.113069	C	1	05/17/2019 1:48:55 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,689	13	4	16,786.5822	5,003.8248	2.43222	9.208445	1.749752	4.114748	C	1	05/17/2019 1:49:05 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,690	13	4	16,796.5826	5,013.8252	2.437081	9.228453	1.749981	4.116579	C	1	05/17/2019 1:49:15 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,691	13	4	16,806.583	5,023.8256	2.441942	9.248468	1.749905	4.118257	C	1	05/17/2019 1:49:25 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,692	13	4	16,816.5834	5,033.826	2.446803	9.268492	1.750057	4.119783	C	1	05/17/2019 1:49:35 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,693	13	4	16,826.5838	5,043.8264	2.451665	9.288524	1.749905	4.121767	C	1	05/17/2019 1:49:45 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,694	13	4	16,836.5842	5,053.8268	2.456526	9.308565	1.749905	4.123293	C	1	05/17/2019 1:49:55 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,695	13	4	16,846.5846	5,063.8272	2.461387	9.328614	1.75021	4.125124	C	1	05/17/2019 1:50:05 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,696	13	4	16,856.585	5,073.8276	2.466248	9.348672	1.750134	4.127108	C	1	05/17/2019 1:50:15 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,697	13	4	16,866.5854	5,083.828	2.471109	9.368738	1.749981	4.128634	C	1	05/17/2019 1:50:25 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,698	13	4	16,876.5858	5,093.8284	2.47597	9.388813	1.750057	4.130312	C	1	05/17/2019 1:50:35 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,699	13	4	16,886.5862	5,103.8288	2.480832	9.408896	1.750134	4.132296	C	1	05/17/2019 1:50:45 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,700	13	4	16,896.5866	5,113.8292	2.485693	9.428987	1.749752	4.133822	C	1	05/17/2019 1:50:55 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,701	13	4	16,906.587	5,123.8296	2.490554	9.449087	1.750057	4.1355	C	1	05/17/2019 1:51:05 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,702	13	4	16,916.592	5,133.8346	2.495417	9.469204	1.750057	4.137331	C	1	05/17/2019 1:51:15 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,703	13	4	16,926.5924	5,143.835	2.500279	9.489321	1.749981	4.13901	C	1	05/17/2019 1:51:25 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,704	13	4	16,936.5928	5,153.8354	2.50514	9.509447	1.749981	4.140841	C	1	05/17/2019 1:51:35 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,705	13	4	16,946.5932	5,163.8358	2.510001	9.52958	1.749828	4.142367	C	1	05/17/2019 1:51:45 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,706	13	4	16,956.5936	5,173.8362	2.514862	9.549722	1.749981	4.14435	C	1	05/17/2019 1:51:55 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,707	13	4	16,966.594	5,183.8366	2.519723	9.569872	1.750134	4.145876	C	1	05/17/2019 1:52:05 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,708	13	4	16,976.5944	5,193.837	2.524584	9.590031	1.749981	4.147707	C	1	05/17/2019 1:52:15 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,709	13	4	16,986.5948	5,203.8374	2.529446	9.610197	1.749981	4.149233	C	1	05/17/2019 1:52:25 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,710	13	4	16,996.5952	5,213.8378	2.534307	9.630372	1.749981	4.150912	C	1	05/17/2019 1:52:35 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,711	13	4	17,006.5956	5,223.8382	2.539168	9.650555	1.750057	4.15259	C	1	05/17/2019 1:52:45 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,712	13	4	17,016.596	5,233.8386	2.544029	9.670746	1.749981	4.154421	C	1	05/17/2019 1:52:55 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,713	13	4	17,026.5964	5,243.839	2.54889	9.690945	1.749981	4.155947	C	1	05/17/2019 1:53:05 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,714	13	4	17,036.5968	5,253.8394	2.553751	9.711153	1.749828	4.157473	C	1	05/17/2019 1:53:15 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,715	13	4	17,046.5972	5,263.8398	2.558613	9.731368	1.749905	4.159304	C	1	05/17/2019 1:53:25 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,716	13	4	17,056.5976	5,273.8402	2.563474	9.751591	1.749752	4.16083	C	1	05/17/2019 1:53:35 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,717	13	4	17,066.598	5,283.8406	2.568335	9.771823	1.749981	4.162509	C	1	05/17/2019 1:53:45 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,718	13	4	17,076.5984	5,293.841	2.573196	9.792062	1.750134	4.164187	C	1	05/17/2019 1:53:55 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,719	13	4	17,086.5988	5,303.8414	2.578057	9.812309	1.749905	4.165713	C	1	05/17/2019 1:54:05 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,720	13	4	17,096.5992	5,313.8418	2.582918	9.832564	1.749828	4.167391	C	1	05/17/2019 1:54:15 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,721	13	4	17,106.5996	5,323.8422	2.58778	9.852827	1.750057	4.168917	C	1	05/17/2019 1:54:25 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,722	13	4	17,116.6	5,333.8426	2.592641	9.873097	1.749981	4.170443	C	1	05/17/2019 1:54:35 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
1,723	13	4	17,126.6004	5,343.843	2.597502	9.893376	1.749981	4.172274	C	1	05/17/2019 1:54:45 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
